created_at,id,solar_body,datum_name,ellipsoid_name,projection_name,wkt
2025-09-09,IAU:2015:39966,Earth,Earth (2015),Earth (2015),"Earth (2015) / Ographic / Orthographic, clon = 0","PROJCRS[""Earth (2015) / Ographic / Orthographic, clon = 0"",  BASEGEOGCRS[""Earth (2015) / Ographic"",  DATUM[""Earth (2015)"",  ELLIPSOID[""Earth (2015)"", 6378136.6, 298.25700617732406,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Greenwich : 0""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 39901, 2015]],  CONVERSION[""Orthographic, clon = 0"",  METHOD[""Orthographic"",  ID[""EPSG"", 9840]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 39966, 2015]]"
2025-09-09,IAU:2015:39971,Earth,Earth (2015),Earth (2015),"Earth (2015) / Ographic / Orthographic, clon = 180","PROJCRS[""Earth (2015) / Ographic / Orthographic, clon = 180"",  BASEGEOGCRS[""Earth (2015) / Ographic"",  DATUM[""Earth (2015)"",  ELLIPSOID[""Earth (2015)"", 6378136.6, 298.25700617732406,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Greenwich : 0""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 39901, 2015]],  CONVERSION[""Orthographic, clon = 180"",  METHOD[""Orthographic"",  ID[""EPSG"", 9840]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 39971, 2015]]"
2025-09-09,IAU:2015:39976,Earth,Earth (2015),Earth (2015),Earth (2015) / Ographic / Lambert Conic Conformal,"PROJCRS[""Earth (2015) / Ographic / Lambert Conic Conformal"",  BASEGEOGCRS[""Earth (2015) / Ographic"",  DATUM[""Earth (2015)"",  ELLIPSOID[""Earth (2015)"", 6378136.6, 298.25700617732406,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Greenwich : 0""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 39901, 2015]],  CONVERSION[""Lambert Conic Conformal"",  METHOD[""Lambert Conic Conformal (2SP)"",  ID[""EPSG"", 9802]],  PARAMETER[""Latitude of false origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8821]],  PARAMETER[""Longitude of false origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8822]],  PARAMETER[""Latitude of 1st standard parallel"", 20,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Latitude of 2nd standard parallel"", 60,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8824]],  PARAMETER[""Easting at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8826]],  PARAMETER[""Northing at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8827]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 39976, 2015]]"
2025-09-09,IAU:2015:39981,Earth,Earth (2015),Earth (2015),Earth (2015) / Ographic / Lambert Azimuthal Equal Area,"PROJCRS[""Earth (2015) / Ographic / Lambert Azimuthal Equal Area"",  BASEGEOGCRS[""Earth (2015) / Ographic"",  DATUM[""Earth (2015)"",  ELLIPSOID[""Earth (2015)"", 6378136.6, 298.25700617732406,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Greenwich : 0""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 39901, 2015]],  CONVERSION[""Lambert Azimuthal Equal Area"",  METHOD[""Lambert Azimuthal Equal Area"",  ID[""EPSG"", 9820]],  PARAMETER[""Latitude of natural origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 39981, 2015]]"
2025-09-09,IAU:2015:39986,Earth,Earth (2015),Earth (2015),Earth (2015) / Ographic / Albers Equal Area,"PROJCRS[""Earth (2015) / Ographic / Albers Equal Area"",  BASEGEOGCRS[""Earth (2015) / Ographic"",  DATUM[""Earth (2015)"",  ELLIPSOID[""Earth (2015)"", 6378136.6, 298.25700617732406,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Greenwich : 0""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 39901, 2015]],  CONVERSION[""Albers Equal Area"",  METHOD[""Albers Equal Area"",  ID[""EPSG"", 9822]],  PARAMETER[""Latitude of false origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8821]],  PARAMETER[""Longitude of false origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8822]],  PARAMETER[""Latitude of 1st standard parallel"", 20,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Latitude of 2nd standard parallel"", 60,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8824]],  PARAMETER[""Easting at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8826]],  PARAMETER[""Northing at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8827]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 39986, 2015]]"
2025-09-09,IAU:2015:49900,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,No projection,"GEOGCRS[""Mars (2015) - Sphere "",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]], 	CS[ellipsoidal, 2],  AXIS[""geodetic latitude (Lat)"", north,  ORDER[1],  ANGLEUNIT[""degree"", 0.0174532925199433]],  AXIS[""geodetic longitude (Lon)"", east,  ORDER[2],  ANGLEUNIT[""degree"", 0.0174532925199433]], 	ID[""IAU"", 49900, 2015], 	REMARK[""Use semi-major radius as sphere radius for interoperability. Source of IAU Coordinate systems: doi:10.1007/s10569-017-9805-5""]]"
2025-09-09,IAU:2015:49902,Mars,Mars (2015),Mars (2015),No projection,"GEODCRS[""Mars (2015) / Ocentric"",  DATUM[""Mars (2015)"",  ELLIPSOID[""Mars (2015)"", 3396190, 169.8944472236118,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]], 	CS[spherical, 2],  AXIS[""planetocentric latitude (U)"", north,  ORDER[1],  ANGLEUNIT[""degree"", 0.0174532925199433]],  AXIS[""planetocentric longitude (V)"", east,  ORDER[2],  ANGLEUNIT[""degree"", 0.0174532925199433]], 	ID[""IAU"", 49902, 2015], 	REMARK[""Source of IAU Coordinate systems: doi:10.1007/s10569-017-9805-5""]]"
2025-09-09,IAU:2015:49901,Mars,Mars (2015),Mars (2015),No projection,"GEOGCRS[""Mars (2015) / Ographic"",  DATUM[""Mars (2015)"",  ELLIPSOID[""Mars (2015)"", 3396190, 169.8944472236118,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]], 	CS[ellipsoidal, 2],  AXIS[""geodetic latitude (Lat)"", north,  ORDER[1],  ANGLEUNIT[""degree"", 0.0174532925199433]],  AXIS[""geodetic longitude (Lon)"", west,  ORDER[2],  ANGLEUNIT[""degree"", 0.0174532925199433]], 	ID[""IAU"", 49901, 2015], 	REMARK[""Source of IAU Coordinate systems: doi:10.1007/s10569-017-9805-5""]]"
2025-09-09,IAU:2015:49910,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,"Mars (2015) - Sphere / Equirectangular, clon = 0","PROJCRS[""Mars (2015) - Sphere / Equirectangular, clon = 0"",  BASEGEOGCRS[""Mars (2015) - Sphere"",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49900, 2015]],  CONVERSION[""Equirectangular, clon = 0"",  METHOD[""Equidistant Cylindrical"",  ID[""EPSG"", 1028]],  PARAMETER[""Latitude of 1st standard parallel"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49910, 2015]]"
2025-09-09,IAU:2015:49915,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,"Mars (2015) - Sphere / Equirectangular, clon = 180","PROJCRS[""Mars (2015) - Sphere / Equirectangular, clon = 180"",  BASEGEOGCRS[""Mars (2015) - Sphere"",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49900, 2015]],  CONVERSION[""Equirectangular, clon = 180"",  METHOD[""Equidistant Cylindrical"",  ID[""EPSG"", 1028]],  PARAMETER[""Latitude of 1st standard parallel"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49915, 2015]]"
2025-09-09,IAU:2015:49920,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,"Mars (2015) - Sphere / Sinusoidal, clon = 0","PROJCRS[""Mars (2015) - Sphere / Sinusoidal, clon = 0"",  BASEGEOGCRS[""Mars (2015) - Sphere"",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49900, 2015]],  CONVERSION[""Sinusoidal, clon = 0"",  METHOD[""Sinusoidal"",  ID[""PROJ"", ""SINUSOIDAL""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49920, 2015]]"
2025-09-09,IAU:2015:49925,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,"Mars (2015) - Sphere / Sinusoidal, clon = 180","PROJCRS[""Mars (2015) - Sphere / Sinusoidal, clon = 180"",  BASEGEOGCRS[""Mars (2015) - Sphere"",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49900, 2015]],  CONVERSION[""Sinusoidal, clon = 180"",  METHOD[""Sinusoidal"",  ID[""PROJ"", ""SINUSOIDAL""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49925, 2015]]"
2025-09-09,IAU:2015:49930,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,Mars (2015) - Sphere / North Polar,"PROJCRS[""Mars (2015) - Sphere / North Polar"",  BASEGEOGCRS[""Mars (2015) - Sphere"",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49900, 2015]],  CONVERSION[""North Polar"",  METHOD[""Polar Stereographic (variant A)"",  ID[""EPSG"", 9810]],  PARAMETER[""Latitude of natural origin"", 90,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49930, 2015]]"
2025-09-09,IAU:2015:49935,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,Mars (2015) - Sphere / South Polar,"PROJCRS[""Mars (2015) - Sphere / South Polar"",  BASEGEOGCRS[""Mars (2015) - Sphere"",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49900, 2015]],  CONVERSION[""South Polar"",  METHOD[""Polar Stereographic (variant A)"",  ID[""EPSG"", 9810]],  PARAMETER[""Latitude of natural origin"", -90,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49935, 2015]]"
2025-09-09,IAU:2015:49940,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,"Mars (2015) - Sphere / Mollweide, clon = 0","PROJCRS[""Mars (2015) - Sphere / Mollweide, clon = 0"",  BASEGEOGCRS[""Mars (2015) - Sphere"",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49900, 2015]],  CONVERSION[""Mollweide, clon = 0"",  METHOD[""Mollweide"",  ID[""PROJ"", ""MOLLWEIDE""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49940, 2015]]"
2025-09-09,IAU:2015:49945,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,"Mars (2015) - Sphere / Mollweide, clon = 180","PROJCRS[""Mars (2015) - Sphere / Mollweide, clon = 180"",  BASEGEOGCRS[""Mars (2015) - Sphere"",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49900, 2015]],  CONVERSION[""Mollweide, clon = 180"",  METHOD[""Mollweide"",  ID[""PROJ"", ""MOLLWEIDE""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49945, 2015]]"
2025-09-09,IAU:2015:49950,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,"Mars (2015) - Sphere / Robinson, clon = 0","PROJCRS[""Mars (2015) - Sphere / Robinson, clon = 0"",  BASEGEOGCRS[""Mars (2015) - Sphere"",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49900, 2015]],  CONVERSION[""Robinson, clon = 0"",  METHOD[""Robinson"",  ID[""PROJ"", ""ROBINSON""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49950, 2015]]"
2025-09-09,IAU:2015:49955,Mars,Mars (2015) - Sphere,Mars (2015) - Sphere,"Mars (2015) - Sphere / Robinson, clon = 180","PROJCRS[""Mars (2015) - Sphere / Robinson, clon = 180"",  BASEGEOGCRS[""Mars (2015) - Sphere"",  DATUM[""Mars (2015) - Sphere"",  ELLIPSOID[""Mars (2015) - Sphere"", 3396190, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49900, 2015]],  CONVERSION[""Robinson, clon = 180"",  METHOD[""Robinson"",  ID[""PROJ"", ""ROBINSON""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49955, 2015]]"
